ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2022-02,2022,≤10 kW,Empalux,1096.13,206,5.321019417475728
2022-02,2022,≤10 kW,Enphase,43.06,10,4.306
2022-02,2022,≤10 kW,Foxess,568.67,128,4.442734375
2022-02,2022,≤10 kW,Fronius,2886.96,503,5.7394831013916505
2022-02,2022,≤10 kW,GE,180.09,30,6.003
2022-02,2022,≤10 kW,Goodwe,6638.99,1282,5.178619344773791
2022-02,2022,≤10 kW,Growatt,55655.1,10961,5.077556792263479
2022-02,2022,≤10 kW,Hopewind,137.8,23,5.9913043478260875
2022-02,2022,≤10 kW,Hoymiles,8371.94,1950,4.293302564102564
2022-02,2022,≤10 kW,Huawei,648.94,131,4.953740458015267
2022-02,2022,≤10 kW,Hypontech,710.92,136,5.22735294117647
2022-02,2022,≤10 kW,Ingeteam,87.52,19,4.606315789473684
2022-02,2022,≤10 kW,Intelbras,7008.55,1522,4.604829172141919
2022-02,2022,≤10 kW,Kehua,872.08,186,4.688602150537634
2022-02,2022,≤10 kW,Komeco,224.81,55,4.087454545454546
2022-02,2022,≤10 kW,Kstar,178.05,39,4.565384615384616
2022-02,2022,≤10 kW,Livoltek,8675.46,1720,5.043872093023255
2022-02,2022,≤10 kW,NEP,8.45,4,2.1125
2022-02,2022,≤10 kW,Nansen,8.0,1,8.0
2022-02,2022,≤10 kW,Nexen,10.36,2,5.18
2022-02,2022,≤10 kW,Não informado,7798.79,1481,5.265894665766374
2022-02,2022,≤10 kW,Outros,14478.37,2923,4.95325692781389
2022-02,2022,≤10 kW,PHB,7007.08,1341,5.2252647278150635
2022-02,2022,≤10 kW,Refusol,425.37,100,4.2537
2022-02,2022,≤10 kW,Renac,2242.7200000000003,465,4.823053763440861
2022-02,2022,≤10 kW,Renovigi,5930.9,1208,4.9096854304635755
2022-02,2022,≤10 kW,SAJ,7239.7300000000005,1426,5.07694950911641
2022-02,2022,≤10 kW,SHENZHEN,40.06,8,5.0075
2022-02,2022,≤10 kW,SMA,145.91,46,3.1719565217391303
2022-02,2022,≤10 kW,SUNWAYS,199.32,48,4.1525
2022-02,2022,≤10 kW,Sofar Solar,12090.05,2387,5.064956011730205
2022-02,2022,≤10 kW,SolarEdge,228.29999999999998,40,5.7075
2022-02,2022,≤10 kW,Solax Power,127.07000000000001,31,4.099032258064517
2022-02,2022,≤10 kW,Solis (Ginlong),15621.21,3033,5.150415430267062
2022-02,2022,≤10 kW,Solplanet,206.82000000000002,39,5.303076923076923
2022-02,2022,≤10 kW,Sungrow,5547.07,1075,5.160065116279069
2022-02,2022,≤10 kW,Tsun,107.18,31,3.4574193548387098
2022-02,2022,≤10 kW,WEG,13164.97,2483,5.302041884816754
2022-02,2022,≤10 kW,WEG (Huawei),249.66,52,4.801153846153846
2022-02,2022,10–20 kW,ABB/FIMER,144.1,11,13.1
2022-02,2022,10–20 kW,APsystems,1666.76,125,13.33408
2022-02,2022,10–20 kW,Auxsol,20.0,1,20.0
2022-02,2022,10–20 kW,B&B POWER,60.0,3,20.0
2022-02,2022,10–20 kW,BYD,178.76,11,16.25090909090909
2022-02,2022,10–20 kW,Bedin Solar,501.26,34,14.742941176470588
2022-02,2022,10–20 kW,Bel Energy,1218.13,80,15.226625000000002
2022-02,2022,10–20 kW,Canadian Solar,2467.09,156,15.814679487179488
2022-02,2022,10–20 kW,Chint,43.82,3,14.606666666666667
2022-02,2022,10–20 kW,Deye,6655.31,453,14.691633554083886
2022-02,2022,10–20 kW,Ecosolys,133.67000000000002,10,13.367
2022-02,2022,10–20 kW,Elgin,468.47,31,15.111935483870969
2022-02,2022,10–20 kW,Empalux,375.21999999999997,27,13.897037037037036
2022-02,2022,10–20 kW,Foxess,155.62,12,12.968333333333334
2022-02,2022,10–20 kW,Fronius,2060.71,138,14.93268115942029
2022-02,2022,10–20 kW,GE,25.86,2,12.93
2022-02,2022,10–20 kW,Goodwe,1535.14,102,15.050392156862745
2022-02,2022,10–20 kW,Growatt,19313.07,1222,15.804476268412438
2022-02,2022,10–20 kW,Hopewind,32.0,2,16.0
2022-02,2022,10–20 kW,Hoymiles,2025.04,151,13.410860927152317
2022-02,2022,10–20 kW,Huawei,1138.59,71,16.036478873239435
2022-02,2022,10–20 kW,Hypontech,254.59,18,14.143888888888888
2022-02,2022,10–20 kW,Ingeteam,35.96,3,11.986666666666666
2022-02,2022,10–20 kW,Intelbras,2770.02,190,14.579052631578948
2022-02,2022,10–20 kW,Kehua,469.92,33,14.24
2022-02,2022,10–20 kW,Komeco,65.25,4,16.3125
2022-02,2022,10–20 kW,Kstar,259.44,17,15.261176470588236
2022-02,2022,10–20 kW,Livoltek,925.65,65,14.24076923076923
2022-02,2022,10–20 kW,NEP,15.0,1,15.0
2022-02,2022,10–20 kW,Nexen,15.0,1,15.0
2022-02,2022,10–20 kW,Não informado,4006.56,264,15.176363636363636
2022-02,2022,10–20 kW,Outros,3574.64,234,15.276239316239316
2022-02,2022,10–20 kW,PHB,1966.71,130,15.128538461538461
2022-02,2022,10–20 kW,Refusol,158.0,11,14.363636363636363
2022-02,2022,10–20 kW,Renac,891.6,68,13.111764705882353
2022-02,2022,10–20 kW,Renovigi,1669.58,107,15.603551401869158
2022-02,2022,10–20 kW,SAJ,2653.07,179,14.821620111731844
2022-02,2022,10–20 kW,SHENZHEN,320.0,19,16.842105263157894
2022-02,2022,10–20 kW,SMA,25.35,2,12.675
2022-02,2022,10–20 kW,SUNWAYS,102.03999999999999,7,14.577142857142857
2022-02,2022,10–20 kW,Sofar Solar,4178.19,296,14.115506756756755
2022-02,2022,10–20 kW,SolarEdge,370.1,25,14.804
2022-02,2022,10–20 kW,Solis (Ginlong),4011.84,258,15.549767441860466
2022-02,2022,10–20 kW,Solplanet,69.61,4,17.4025
2022-02,2022,10–20 kW,Sungrow,3345.48,219,15.276164383561644
2022-02,2022,10–20 kW,Tsun,16.5,1,16.5
2022-02,2022,10–20 kW,WEG,4767.9,323,14.761300309597521
2022-02,2022,10–20 kW,WEG (Huawei),737.0600000000001,49,15.042040816326532
2022-02,2022,20–75 kW,ABB/FIMER,617.96,15,41.19733333333333
2022-02,2022,20–75 kW,APsystems,1086.3,37,29.35945945945946
2022-02,2022,20–75 kW,B&B POWER,40.0,1,40.0
2022-02,2022,20–75 kW,BYD,1125.7,23,48.94347826086957
2022-02,2022,20–75 kW,Bedin Solar,1247.76,23,54.25043478260869
2022-02,2022,20–75 kW,Bel Energy,808.86,24,33.7025
2022-02,2022,20–75 kW,Canadian Solar,4136.17,110,37.60154545454545
2022-02,2022,20–75 kW,Chint,73.71000000000001,3,24.570000000000004
2022-02,2022,20–75 kW,Deye,8725.83,215,40.58525581395349
2022-02,2022,20–75 kW,Ecosolys,30.0,1,30.0
2022-02,2022,20–75 kW,Elgin,1071.8,24,44.65833333333333
2022-02,2022,20–75 kW,Emerson,75.0,1,75.0
2022-02,2022,20–75 kW,Empalux,673.17,18,37.39833333333333
2022-02,2022,20–75 kW,Foxess,208.0,8,26.0
2022-02,2022,20–75 kW,Fronius,4953.65,116,42.703879310344824
2022-02,2022,20–75 kW,GE,232.95,7,33.278571428571425
2022-02,2022,20–75 kW,Goodwe,6356.67,138,46.06282608695652
2022-02,2022,20–75 kW,Growatt,30654.08,747,41.03625167336011
2022-02,2022,20–75 kW,Hopewind,36.0,1,36.0
2022-02,2022,20–75 kW,Hoymiles,1347.2,36,37.422222222222224
2022-02,2022,20–75 kW,Huawei,3599.17,83,43.363493975903616
2022-02,2022,20–75 kW,Hypontech,118.5,3,39.5
2022-02,2022,20–75 kW,Ingeteam,71.0,1,71.0
2022-02,2022,20–75 kW,Intelbras,2162.29,58,37.28086206896552
2022-02,2022,20–75 kW,Kehua,1348.19,31,43.49
2022-02,2022,20–75 kW,Komeco,322.61,7,46.08714285714286
2022-02,2022,20–75 kW,Kstar,236.38,5,47.275999999999996
2022-02,2022,20–75 kW,Livoltek,686.52,20,34.326
2022-02,2022,20–75 kW,Não informado,8908.75,221,40.31108597285068
2022-02,2022,20–75 kW,Outros,11486.72,249,46.13140562248996
2022-02,2022,20–75 kW,PHB,5356.13,138,38.81253623188406
2022-02,2022,20–75 kW,Refusol,652.86,19,34.36105263157895
2022-02,2022,20–75 kW,Renac,1003.22,27,37.1562962962963
2022-02,2022,20–75 kW,Renovigi,4403.07,97,45.39247422680412
2022-02,2022,20–75 kW,SAJ,2852.58,76,37.53394736842105
2022-02,2022,20–75 kW,SHENZHEN,987.47,22,44.885
2022-02,2022,20–75 kW,SMA,1019.58,22,46.344545454545454
2022-02,2022,20–75 kW,SUNWAYS,81.41,2,40.705
2022-02,2022,20–75 kW,Sofar Solar,6452.28,163,39.584539877300614
2022-02,2022,20–75 kW,SolarEdge,2718.11,68,39.972205882352945
2022-02,2022,20–75 kW,Solax Power,30.0,1,30.0
2022-02,2022,20–75 kW,Solis (Ginlong),16244.93,359,45.25050139275766
2022-02,2022,20–75 kW,Solplanet,215.65,5,43.13
2022-02,2022,20–75 kW,Sungrow,9185.56,201,45.69930348258706
2022-02,2022,20–75 kW,WEG,13352.11,271,49.26977859778598
2022-02,2022,20–75 kW,WEG (Huawei),1654.49,33,50.1360606060606
2022-02,2022,75–300 kW,ABB/FIMER,650.0,4,162.5
2022-02,2022,75–300 kW,APsystems,225.0,1,225.0
2022-02,2022,75–300 kW,Canadian Solar,630.0,3,210.0
2022-02,2022,75–300 kW,Deye,930.0,6,155.0
2022-02,2022,75–300 kW,Elgin,95.0,1,95.0
2022-02,2022,75–300 kW,Empalux,160.0,1,160.0
2022-02,2022,75–300 kW,Fronius,200.0,2,100.0
2022-02,2022,75–300 kW,Goodwe,950.0,5,190.0
2022-02,2022,75–300 kW,Growatt,1691.18,12,140.93166666666667
2022-02,2022,75–300 kW,Huawei,900.0,5,180.0
2022-02,2022,75–300 kW,Ingeteam,190.0,1,190.0
2022-02,2022,75–300 kW,Intelbras,150.0,1,150.0
2022-02,2022,75–300 kW,Komeco,76.0,1,76.0
2022-02,2022,75–300 kW,Não informado,1524.0,8,190.5
2022-02,2022,75–300 kW,Outros,1727.56,10,172.756
2022-02,2022,75–300 kW,PHB,323.0,3,107.66666666666667
2022-02,2022,75–300 kW,Renovigi,330.0,2,165.0
2022-02,2022,75–300 kW,SAJ,160.0,1,160.0
2022-02,2022,75–300 kW,SHENZHEN,330.0,2,165.0
2022-02,2022,75–300 kW,SMA,879.0,6,146.5
2022-02,2022,75–300 kW,Sofar Solar,1795.0,8,224.375
2022-02,2022,75–300 kW,SolarEdge,549.16,4,137.29
2022-02,2022,75–300 kW,Solis (Ginlong),1482.0,9,164.66666666666666
2022-02,2022,75–300 kW,Sungrow,1699.2,9,188.8
2022-02,2022,75–300 kW,WEG,2795.01,18,155.27833333333334
2022-02,2022,75–300 kW,WEG (Huawei),726.0,5,145.2
2022-02,2022,300 kW–1 MW,ABB/FIMER,875.0,1,875.0
2022-02,2022,300 kW–1 MW,Goodwe,1563.1,2,781.55
2022-02,2022,300 kW–1 MW,Growatt,600.0,1,600.0
2022-02,2022,300 kW–1 MW,Huawei,3145.0,4,786.25
2022-02,2022,300 kW–1 MW,Ingeteam,1941.9,3,647.3000000000001
2022-02,2022,300 kW–1 MW,Não informado,1750.0,3,583.3333333333334
2022-02,2022,300 kW–1 MW,Outros,600.0,1,600.0
2022-02,2022,300 kW–1 MW,Renovigi,400.0,1,400.0
2022-02,2022,300 kW–1 MW,Sungrow,5380.0,11,489.09090909090907
2022-02,2022,300 kW–1 MW,WEG,4202.0,6,700.3333333333334
2022-02,2022,1–5 MW,Huawei,3550.0,2,1775.0
2022-02,2022,1–5 MW,Hypontech,1500.0,1,1500.0
2022-02,2022,1–5 MW,Outros,1080.0,1,1080.0
2022-02,2022,1–5 MW,Sungrow,4700.0,3,1566.6666666666667
2022-02,2022,1–5 MW,WEG (Huawei),2205.0,1,2205.0
2022-03,2022,≤10 kW,ABB/FIMER,342.94,73,4.697808219178082
2022-03,2022,≤10 kW,APsystems,6124.73,1392,4.399949712643678
2022-03,2022,≤10 kW,Auxsol,12.3,2,6.15
2022-03,2022,≤10 kW,B&B POWER,10.4,3,3.466666666666667
2022-03,2022,≤10 kW,BYD,581.21,118,4.925508474576271
2022-03,2022,≤10 kW,Bedin Solar,2534.89,514,4.931692607003891
2022-03,2022,≤10 kW,Bel Energy,9544.63,2101,4.542898619704902
2022-03,2022,≤10 kW,Canadian Solar,2918.09,556,5.248363309352518
2022-03,2022,≤10 kW,Chint,21.23,6,3.5383333333333336
2022-03,2022,≤10 kW,Deye,33655.0,7145,4.710286913925822
2022-03,2022,≤10 kW,Ecosolys,745.51,164,4.545792682926829
2022-03,2022,≤10 kW,Elgin,2291.25,490,4.676020408163265
2022-03,2022,≤10 kW,Empalux,1333.39,249,5.354979919678716
2022-03,2022,≤10 kW,Enphase,74.17999999999999,22,3.3718181818181816
2022-03,2022,≤10 kW,Foxess,715.93,153,4.679281045751634
2022-03,2022,≤10 kW,Fronius,2696.35,471,5.724734607218683
2022-03,2022,≤10 kW,GE,182.5,27,6.7592592592592595
2022-03,2022,≤10 kW,Goodwe,7546.78,1487,5.075171486213853
2022-03,2022,≤10 kW,Growatt,62010.65,12129,5.1125937834941055
2022-03,2022,≤10 kW,Hopewind,103.94,17,6.114117647058824
2022-03,2022,≤10 kW,Hoymiles,7807.18,1800,4.337322222222222
2022-03,2022,≤10 kW,Huawei,521.5,113,4.615044247787611
2022-03,2022,≤10 kW,Hypontech,1158.64,244,4.748524590163935
2022-03,2022,≤10 kW,Ingeteam,111.6,24,4.6499999999999995
2022-03,2022,≤10 kW,Intelbras,7344.71,1616,4.544993811881188
2022-03,2022,≤10 kW,Kehua,1076.67,223,4.828116591928252
2022-03,2022,≤10 kW,Komeco,221.76,44,5.04
2022-03,2022,≤10 kW,Kstar,282.01,61,4.623114754098361
2022-03,2022,≤10 kW,Livoltek,8024.5,1565,5.127476038338658
2022-03,2022,≤10 kW,NEP,9.290000000000001,5,1.858
2022-03,2022,≤10 kW,Nansen,3.0,1,3.0
2022-03,2022,≤10 kW,Nexen,20.78,4,5.195
2022-03,2022,≤10 kW,Não informado,13399.64,2587,5.179605720912253
2022-03,2022,≤10 kW,Outros,18298.96,3847,4.756683129711464
2022-03,2022,≤10 kW,PHB,6777.2300000000005,1379,4.91459753444525
2022-03,2022,≤10 kW,Refusol,453.61,100,4.5361
2022-03,2022,≤10 kW,Renac,2560.05,549,4.663114754098361
2022-03,2022,≤10 kW,Renovigi,6452.38,1309,4.9292436974789915
2022-03,2022,≤10 kW,SAJ,8207.84,1623,5.057202711028959
2022-03,2022,≤10 kW,SHENZHEN,81.31,16,5.081875
2022-03,2022,≤10 kW,SMA,156.7,46,3.4065217391304343
2022-03,2022,≤10 kW,SUNWAYS,77.97999999999999,19,4.104210526315789
2022-03,2022,≤10 kW,Sofar Solar,12655.6,2543,4.976641761698781
2022-03,2022,≤10 kW,SolarEdge,220.46,40,5.5115
2022-03,2022,≤10 kW,Solax Power,156.28,38,4.112631578947369
2022-03,2022,≤10 kW,Solis (Ginlong),16548.96,3172,5.2172005044136185
2022-03,2022,≤10 kW,Solplanet,325.19,75,4.335866666666667
2022-03,2022,≤10 kW,Sungrow,5560.1900000000005,1073,5.181910531220876
2022-03,2022,≤10 kW,Tsun,195.91,87,2.25183908045977
2022-03,2022,≤10 kW,WEG,16176.37,3058,5.28985284499673
2022-03,2022,≤10 kW,WEG (Huawei),152.58,35,4.359428571428571
2022-03,2022,10–20 kW,ABB/FIMER,169.08,12,14.090000000000002
2022-03,2022,10–20 kW,APsystems,1961.58,145,13.528137931034482
2022-03,2022,10–20 kW,BYD,313.67,20,15.6835
2022-03,2022,10–20 kW,Bedin Solar,632.24,40,15.806000000000001
2022-03,2022,10–20 kW,Bel Energy,1713.5,111,15.436936936936936
2022-03,2022,10–20 kW,Canadian Solar,2413.85,149,16.200335570469797
2022-03,2022,10–20 kW,Deye,7396.38,499,14.822404809619238
2022-03,2022,10–20 kW,Ecosolys,337.76,23,14.685217391304347
2022-03,2022,10–20 kW,Elgin,688.4300000000001,47,14.64744680851064
2022-03,2022,10–20 kW,Empalux,521.35,37,14.090540540540541
2022-03,2022,10–20 kW,Foxess,430.58,30,14.352666666666666
2022-03,2022,10–20 kW,Fronius,1936.01,127,15.244173228346456
2022-03,2022,10–20 kW,GE,31.15,2,15.575
2022-03,2022,10–20 kW,Goodwe,2156.21,146,14.768561643835616
2022-03,2022,10–20 kW,Growatt,20079.82,1275,15.74887843137255
2022-03,2022,10–20 kW,Hopewind,32.0,2,16.0
2022-03,2022,10–20 kW,Hoymiles,2366.15,178,13.292977528089889
2022-03,2022,10–20 kW,Huawei,1248.02,77,16.20805194805195
2022-03,2022,10–20 kW,Hypontech,186.32,12,15.526666666666666
2022-03,2022,10–20 kW,Ingeteam,54.0,4,13.5
2022-03,2022,10–20 kW,Intelbras,2273.12,155,14.665290322580644
2022-03,2022,10–20 kW,Kehua,375.38,27,13.902962962962963
2022-03,2022,10–20 kW,Komeco,93.09,6,15.515
2022-03,2022,10–20 kW,Kstar,122.3,8,15.2875
2022-03,2022,10–20 kW,Livoltek,1020.06,71,14.367042253521126
2022-03,2022,10–20 kW,Não informado,5625.55,369,15.24539295392954
2022-03,2022,10–20 kW,Outros,4408.71,291,15.15020618556701
2022-03,2022,10–20 kW,PHB,1629.98,111,14.684504504504504
2022-03,2022,10–20 kW,Refusol,123.38,9,13.708888888888888
2022-03,2022,10–20 kW,Renac,862.11,64,13.47046875
2022-03,2022,10–20 kW,Renovigi,1702.28,107,15.909158878504673
2022-03,2022,10–20 kW,SAJ,2263.0,154,14.694805194805195
2022-03,2022,10–20 kW,SHENZHEN,329.13,22,14.960454545454546
2022-03,2022,10–20 kW,SMA,58.96,4,14.74
2022-03,2022,10–20 kW,SUNWAYS,45.0,3,15.0
2022-03,2022,10–20 kW,Sofar Solar,4522.69,320,14.133406249999998
2022-03,2022,10–20 kW,SolarEdge,353.61,23,15.374347826086957
2022-03,2022,10–20 kW,Solax Power,12.0,1,12.0
2022-03,2022,10–20 kW,Solis (Ginlong),4957.9,312,15.890705128205127
2022-03,2022,10–20 kW,Solplanet,78.87,6,13.145000000000001
2022-03,2022,10–20 kW,Sungrow,3669.33,241,15.225435684647303
2022-03,2022,10–20 kW,TSUNESS,12.0,1,12.0
2022-03,2022,10–20 kW,Tsun,74.84,6,12.473333333333334
2022-03,2022,10–20 kW,WEG,5551.39,375,14.803706666666667
2022-03,2022,10–20 kW,WEG (Huawei),752.27,50,15.045399999999999
2022-03,2022,20–75 kW,ABB/FIMER,238.5,8,29.8125
2022-03,2022,20–75 kW,APsystems,1513.75,45,33.638888888888886
2022-03,2022,20–75 kW,BYD,1438.65,28,51.38035714285714
2022-03,2022,20–75 kW,Bedin Solar,1441.86,34,42.40764705882353
2022-03,2022,20–75 kW,Bel Energy,1807.21,50,36.1442
2022-03,2022,20–75 kW,Canadian Solar,5437.32,123,44.20585365853658
2022-03,2022,20–75 kW,Deye,11289.37,275,41.052254545454545
2022-03,2022,20–75 kW,Ecosolys,98.0,2,49.0
2022-03,2022,20–75 kW,Elgin,1504.23,34,44.24205882352941
2022-03,2022,20–75 kW,Empalux,566.82,14,40.487142857142864
2022-03,2022,20–75 kW,Foxess,276.62,7,39.51714285714286
2022-03,2022,20–75 kW,Fronius,5028.38,110,45.712545454545456
2022-03,2022,20–75 kW,GE,243.41,9,27.045555555555556
2022-03,2022,20–75 kW,Goodwe,8836.36,184,48.02369565217391
2022-03,2022,20–75 kW,Growatt,36887.16,868,42.49672811059908
2022-03,2022,20–75 kW,Hopewind,195.39,4,48.8475
2022-03,2022,20–75 kW,Hoymiles,1869.8,57,32.80350877192982
2022-03,2022,20–75 kW,Huawei,4827.71,123,39.24967479674797
2022-03,2022,20–75 kW,Hypontech,389.5,10,38.95
2022-03,2022,20–75 kW,Ingeteam,98.8,3,32.93333333333333
2022-03,2022,20–75 kW,Intelbras,3951.97,90,43.910777777777774
2022-03,2022,20–75 kW,Kehua,1411.8,29,48.682758620689654
2022-03,2022,20–75 kW,Komeco,398.0,8,49.75
2022-03,2022,20–75 kW,Kstar,383.35,9,42.59444444444445
2022-03,2022,20–75 kW,Livoltek,1561.95,38,41.10394736842105
2022-03,2022,20–75 kW,Não informado,11688.8,274,42.65985401459854
2022-03,2022,20–75 kW,Outros,16432.93,364,45.14541208791209
2022-03,2022,20–75 kW,PHB,5929.45,141,42.052836879432625
2022-03,2022,20–75 kW,Refusol,291.3,8,36.4125
2022-03,2022,20–75 kW,Renac,1008.2,29,34.765517241379314
2022-03,2022,20–75 kW,Renovigi,4567.52,101,45.222970297029704
2022-03,2022,20–75 kW,SAJ,4103.35,107,38.34906542056075
2022-03,2022,20–75 kW,SHENZHEN,1060.1,23,46.09130434782608
2022-03,2022,20–75 kW,SMA,1072.3,20,53.614999999999995
2022-03,2022,20–75 kW,SUNWAYS,120.0,2,60.0
2022-03,2022,20–75 kW,Sofar Solar,8338.74,201,41.48626865671642
2022-03,2022,20–75 kW,SolarEdge,4280.9,83,51.577108433734935
2022-03,2022,20–75 kW,Solax Power,25.0,1,25.0
2022-03,2022,20–75 kW,Solis (Ginlong),18258.2,395,46.22329113924051
2022-03,2022,20–75 kW,Solplanet,114.30000000000001,2,57.150000000000006
2022-03,2022,20–75 kW,Sungrow,11229.56,244,46.0227868852459
2022-03,2022,20–75 kW,Tsun,2508.9,47,53.38085106382979
2022-03,2022,20–75 kW,WEG,16628.98,348,47.78442528735632
2022-03,2022,20–75 kW,WEG (Huawei),1193.25,27,44.19444444444444
2022-03,2022,75–300 kW,ABB/FIMER,300.0,1,300.0
2022-03,2022,75–300 kW,APsystems,103.5,1,103.5
2022-03,2022,75–300 kW,Bedin Solar,102.46,1,102.46
2022-03,2022,75–300 kW,Canadian Solar,101.09,1,101.09
2022-03,2022,75–300 kW,Deye,1020.0,6,170.0
2022-03,2022,75–300 kW,Elgin,249.6,2,124.8
2022-03,2022,75–300 kW,Fronius,575.0,3,191.66666666666666
2022-03,2022,75–300 kW,Goodwe,1046.0,6,174.33333333333334
2022-03,2022,75–300 kW,Growatt,1764.21,12,147.0175
2022-03,2022,75–300 kW,Huawei,1924.7,9,213.85555555555555
2022-03,2022,75–300 kW,Ingeteam,139.3,1,139.3
2022-03,2022,75–300 kW,Intelbras,83.22,1,83.22
2022-03,2022,75–300 kW,Komeco,314.0,3,104.66666666666667
2022-03,2022,75–300 kW,Não informado,884.1,7,126.3
2022-03,2022,75–300 kW,Outros,1129.38,7,161.34
2022-03,2022,75–300 kW,PHB,740.0,5,148.0
2022-03,2022,75–300 kW,Refusol,200.0,1,200.0
2022-03,2022,75–300 kW,Renac,440.0,2,220.0
2022-03,2022,75–300 kW,Renovigi,225.0,1,225.0
2022-03,2022,75–300 kW,SAJ,100.0,1,100.0
2022-03,2022,75–300 kW,SMA,330.0,3,110.0
2022-03,2022,75–300 kW,Sofar Solar,2691.0,12,224.25
2022-03,2022,75–300 kW,SolarEdge,225.0,1,225.0
2022-03,2022,75–300 kW,Solis (Ginlong),2675.0,14,191.07142857142858
2022-03,2022,75–300 kW,Sungrow,3796.6,23,165.0695652173913
2022-03,2022,75–300 kW,WEG,3584.5,20,179.225
2022-03,2022,75–300 kW,WEG (Huawei),496.0,4,124.0
2022-03,2022,300 kW–1 MW,ABB/FIMER,1400.0,2,700.0
2022-03,2022,300 kW–1 MW,Canadian Solar,2750.0,3,916.6666666666666
2022-03,2022,300 kW–1 MW,Deye,1232.52,2,616.26
2022-03,2022,300 kW–1 MW,Fronius,400.0,1,400.0
2022-03,2022,300 kW–1 MW,Growatt,2220.0,3,740.0
2022-03,2022,300 kW–1 MW,Huawei,500.0,1,500.0
2022-03,2022,300 kW–1 MW,Não informado,1100.0,2,550.0
2022-03,2022,300 kW–1 MW,Outros,2779.0,5,555.8
2022-03,2022,300 kW–1 MW,Solis (Ginlong),375.0,1,375.0
2022-03,2022,300 kW–1 MW,Sungrow,10370.3,13,797.7153846153846
2022-03,2022,300 kW–1 MW,WEG,975.0,2,487.5
2022-03,2022,300 kW–1 MW,WEG (Huawei),2228.0,5,445.6
2022-03,2022,1–5 MW,ABB/FIMER,2640.0,1,2640.0
2022-03,2022,1–5 MW,Goodwe,1005.0,1,1005.0
2022-03,2022,1–5 MW,Huawei,15000.0,6,2500.0
2022-03,2022,1–5 MW,Outros,4287.0,1,4287.0
2022-03,2022,1–5 MW,Sungrow,4000.0,1,4000.0
2022-04,2022,≤10 kW,ABB/FIMER,333.93,80,4.174125
2022-04,2022,≤10 kW,APsystems,5910.15,1340,4.410559701492537
2022-04,2022,≤10 kW,BYD,448.22,100,4.482200000000001
2022-04,2022,≤10 kW,Bedin Solar,2521.54,475,5.308505263157895
2022-04,2022,≤10 kW,Bel Energy,10105.09,2171,4.654578535237218
2022-04,2022,≤10 kW,Canadian Solar,2676.74,512,5.2280078125
2022-04,2022,≤10 kW,Chint,58.44,12,4.87
2022-04,2022,≤10 kW,Deye,30999.94,6438,4.815150667909289
2022-04,2022,≤10 kW,Ecosolys,562.16,125,4.49728
2022-04,2022,≤10 kW,Elgin,1847.91,395,4.6782531645569625
2022-04,2022,≤10 kW,Empalux,1211.79,230,5.268652173913043
2022-04,2022,≤10 kW,Enphase,61.44,14,4.388571428571429
2022-04,2022,≤10 kW,Foxess,623.11,137,4.548248175182482
2022-04,2022,≤10 kW,Fronius,2225.48,390,5.706358974358975
2022-04,2022,≤10 kW,GE,83.0,14,5.928571428571429
2022-04,2022,≤10 kW,Goodwe,7333.09,1411,5.197087172218285
2022-04,2022,≤10 kW,Growatt,62960.69,12144,5.184510046113307
2022-04,2022,≤10 kW,Hopewind,96.36,15,6.424
2022-04,2022,≤10 kW,Hoymiles,6773.82,1523,4.447682206172029
2022-04,2022,≤10 kW,Huawei,408.57,80,5.107125
2022-04,2022,≤10 kW,Hypontech,1148.92,253,4.541185770750989
2022-04,2022,≤10 kW,Ingeteam,53.129999999999995,11,4.829999999999999
2022-04,2022,≤10 kW,Intelbras,7207.7,1597,4.513274890419536
2022-04,2022,≤10 kW,Kehua,901.79,181,4.982265193370165
2022-04,2022,≤10 kW,Komeco,213.21,45,4.738
2022-04,2022,≤10 kW,Kstar,292.23,63,4.638571428571429
2022-04,2022,≤10 kW,Livoltek,6322.73,1244,5.08258038585209
2022-04,2022,≤10 kW,NEP,20.82,4,5.205
2022-04,2022,≤10 kW,Nexen,20.6,3,6.866666666666667
2022-04,2022,≤10 kW,Não informado,10801.0,2158,5.005097312326228
2022-04,2022,≤10 kW,Outros,17232.43,3582,4.810840312674483
2022-04,2022,≤10 kW,PHB,6360.95,1285,4.950155642023346
2022-04,2022,≤10 kW,Refusol,230.95000000000002,58,3.9818965517241383
2022-04,2022,≤10 kW,Renac,2853.36,603,4.731940298507463
2022-04,2022,≤10 kW,Renovigi,6795.32,1433,4.742023726448011
2022-04,2022,≤10 kW,SAJ,8327.76,1653,5.037967332123412
2022-04,2022,≤10 kW,SHENZHEN,41.46,9,4.6066666666666665
2022-04,2022,≤10 kW,SMA,110.16,25,4.4064
2022-04,2022,≤10 kW,SUNWAYS,138.98,26,5.345384615384615
2022-04,2022,≤10 kW,Sofar Solar,11529.37,2298,5.017132288946911
2022-04,2022,≤10 kW,SolarEdge,205.6,37,5.556756756756757
2022-04,2022,≤10 kW,Solax Power,160.48,36,4.457777777777777
2022-04,2022,≤10 kW,Solis (Ginlong),14191.29,2769,5.125059588299025
2022-04,2022,≤10 kW,Solplanet,730.14,157,4.650573248407643
2022-04,2022,≤10 kW,Sungrow,5351.28,997,5.367382146439318
2022-04,2022,≤10 kW,TSUNESS,3.0,1,3.0
