raw_normalized,exemplo_bruto,qtd_instalacoes,soma_kw,pct_do_total_kw,correcao_marca
TSM DE15M 410C,TSM-DE15M/410c,1,10.0,1.981257889198031e-05,
NANSENASN 10 SL,NANSENASN 10-SL,1,10.0,1.981257889198031e-05,
WEG HUAWEI SIW200G M100,WEG / HUAWEI SIW200G M100,1,10.0,1.981257889198031e-05,
GE GEP5 0 1 30,GE GEP5.0-1-30,2,10.0,1.981257889198031e-05,
CANADENSE,Canadense,1,10.0,1.981257889198031e-05,
HOQMILES,HOQMILES,1,10.0,1.981257889198031e-05,
GROWATT DEYE SUN,GROWATT/ DEYE SUN,1,10.0,1.981257889198031e-05,
GROWATT 239 SOFAR,197 - GROWATT / 239 - SOFAR,1,10.0,1.981257889198031e-05,
MFVHO MO 120460W,MFVHO-MO-120460W,1,10.0,1.981257889198031e-05,
DC SOLAR,DC SOLAR,1,10.0,1.981257889198031e-05,
BELENERGY BEL 50K G LV,Belenergy /BEL-50K-G-LV,2,10.0,1.981257889198031e-05,
JINKO SOLAR JKM400M 72H V,JINKO SOLAR JKM400M-72H-V,2,10.0,1.981257889198031e-05,
FOX ESS SOLAR,FOX ESS SOLAR,1,10.0,1.981257889198031e-05,
MIC3000TL X MONO,MIC3000TL-X MONO,1,10.0,1.981257889198031e-05,
MIC2000TL X,MIC2000TL-X,5,10.0,1.981257889198031e-05,
BALFAR SOLLAR,BALFAR Sollar,1,10.0,1.981257889198031e-05,
SUNGROW FRONIUS INTERNATIONAL,SUNGROW ; FRONIUS INTERNATIONAL,1,10.0,1.981257889198031e-05,
B P POWER,B&P POWER,1,10.0,1.981257889198031e-05,
SUMGROW SG10RS,SUMGROW SG10RS,1,10.0,1.981257889198031e-05,
SUGROW SG10 0RS,"SUGROW SG10,0RS",1,10.0,1.981257889198031e-05,
BLS 5K,BLS 5K,2,10.0,1.981257889198031e-05,
KLIMA AR CONDICIONADO,Klima Ar Condicionado,1,10.0,1.981257889198031e-05,
S6 GR1P5K 3 5000MTL S,887 - S6-GR1P5K;3 - 5000MTL-S,1,10.0,1.981257889198031e-05,
PHB5000T,PHB5000T,2,10.0,1.981257889198031e-05,
BRDIN,BRDIN,1,10.0,1.981257889198031e-05,
TOURIGA SOLAR,TOURIGA SOLAR,1,10.0,1.981257889198031e-05,
1XGROWATT EXISTENTE E 1XHOYMILES AMPLIACAO,1XGROWATT (EXISTENTE) E 1XHOYMILES (AMPLIAÇÃO),1,10.0,1.981257889198031e-05,
SOLIS SUNGROW HOYMILES,Solis Sungrow  HOYMILES,1,10.0,1.981257889198031e-05,
SS 585 66MDH G13 T,SS-585-66MDH G13(T),1,10.0,1.981257889198031e-05,
GROWATT FRONIUS INTERNATIONAL,GROWATT // FRONIUS INTERNATIONAL,1,10.0,1.981257889198031e-05,
NENXEN,NENXEN,2,9.99,1.9792766313088333e-05,
SHGNZEN,SHGNZEN,1,9.99,1.9792766313088333e-05,
NHK,NHK,1,9.99,1.9792766313088333e-05,
SOLPMNET,SOLPMNET,2,9.99,1.9792766313088333e-05,
GINKO TIGER NEO,GINKO TIGER NEO,1,9.99,1.9792766313088333e-05,
SUWGROW,SUWGROW,1,9.99,1.9792766313088333e-05,
DEYE SOLAR E APSYSTEMS,Deye Solar e APSystems,2,9.969999999999999,1.975314115530437e-05,
UL 415M 144,UL-415M-144,1,9.96,1.973332857641239e-05,
ECOLOLYS,ECOLOLYS,3,9.95,1.971351599752041e-05,
DMEGC SPCAR,DMEGC SPÇAR,1,9.94,1.9693703418628432e-05,
WIRELESS SOLAR CHARGE CONTROLLER MONITOR,Wireless Solar Charge Controller Monitor,1,9.92,1.965407826084447e-05,
ROMNA SOLAR,ROMNA SOLAR,1,9.92,1.965407826084447e-05,
SOLAREDEDGE,SOLAREDEDGE,1,9.9,1.961445310306051e-05,
3X DEYE 3X HOYMILES,3X DEYE 3X HOYMILES,1,9.9,1.961445310306051e-05,
SHUNEFAR,SHUNEFAR,1,9.9,1.961445310306051e-05,
VERTYS SOLAR GROUP,VERTYS SOLAR GROUP,1,9.9,1.961445310306051e-05,
GILONG SMA,GILONG - SMA,1,9.9,1.961445310306051e-05,
TP672M350W,TP672M350W,2,9.9,1.961445310306051e-05,
SIW200 085 GW8500 MS SIW200G M050 W0,SIW200-085/GW8500-MS - SIW200G-M050-W0,1,9.9,1.961445310306051e-05,
INVERSORES KSG DM,INVERSORES KSG-DM,1,9.9,1.961445310306051e-05,
YC1000 3 YC1000 3,YC1000-3 | YC1000-3,1,9.9,1.961445310306051e-05,
SB30 1AV 40,SB30-1AV-40,3,9.9,1.961445310306051e-05,
INVERSOR SOLAR ONGRID,Inversor Solar Ongrid,1,9.9,1.961445310306051e-05,
POWMR,PowMR,1,9.9,1.961445310306051e-05,
HCC SP 5K,HCC-SP-5K,2,9.9,1.961445310306051e-05,
SUNENERG,SUNENERG,1,9.9,1.961445310306051e-05,
APSYSTEM ALTERNEGY POWER,APsystem- Alternegy Power,1,9.9,1.961445310306051e-05,
1XFRONIUS SOLAR,1XFRONIUS SOLAR,1,9.9,1.961445310306051e-05,
OMNKNEWENERGY,OMNKNEWENERGY,1,9.9,1.961445310306051e-05,
CANADIUM,CANADIUM,2,9.870000000000001,1.955501536638457e-05,
ERA SOLAR TECHNOLOGY CO LTD,"ERA Solar Technology Co., Ltd.",2,9.87,1.9555015366384565e-05,
HY HIPONTECH,HY HIPONTECH,1,9.86,1.9535202787492587e-05,
001299 2020,001299/2020,2,9.86,1.9535202787492587e-05,
BEENERGY,BEENERGY,2,9.85,1.951539020860061e-05,
SOL S,Sol s,2,9.85,1.951539020860061e-05,
INVERSOR INTELBR MICRO INVERSOR,Inversor: INTELBR; Micro Inversor:,2,9.85,1.951539020860061e-05,
BELENER G,BELENER G,1,9.84,1.9495577629708627e-05,
SERRANA SISTEMAS DE ENERGIA EIRELI,Serrana Sistemas de Energia Eireli-,2,9.84,1.9495577629708627e-05,
BEL ENERGY BEL 12K G,Bel energy/BEL-12K-G,1,9.81,1.9436139893032686e-05,
FOXX,FOXX,1,9.81,1.9436139893032686e-05,
HOPESUN 5KTL,HOPESUN 5KTL,2,9.81,1.9436139893032686e-05,
ODA 550 36V MH,ODA-550-36V-MH,1,9.8,1.9416327314140708e-05,
ANENJI ENERGY,ANENJI ENERGY,1,9.8,1.9416327314140708e-05,
SUN2000 12KTL M2,SUN2000-12KTL-M2,1,9.79,1.9396514735248723e-05,
SENRGY,SENRGY,2,9.78,1.9376702156356745e-05,
S9LPLANET,S9LPLANET,1,9.76,1.9337076998572785e-05,
SOLIS E 208 TSUNESS,43 - SOLIS e 208 - TSUNESS,1,9.76,1.9337076998572785e-05,
EAST ON GRID 5KVA,EAST - ON GRID - 5KVA,1,9.72,1.9257826683004863e-05,
GRANGELO COMERCIAL LTDA,GRANGELO COMERCIAL LTDA,2,9.719999999999999,1.9257826683004863e-05,
ESCOSOLYS,ESCOSOLYS,2,9.7,1.9218201525220903e-05,
UNO DM 5 0 TL,UNO-DM-5.0-TL,2,9.690000000000001,1.9198388946328925e-05,
GRWARTT,GRWARTT,2,9.690000000000001,1.9198388946328925e-05,
A9B,A9B,1,9.68,1.917857636743694e-05,
ECO SOLYS ES GT,ECO SOLYS ES GT,1,9.68,1.917857636743694e-05,
NASSEM,NASSEM,1,9.68,1.917857636743694e-05,
JKM440M 6HL4 V,JKM440M-6HL4-V,4,9.68,1.917857636743694e-05,
DEYER SUN 10K G,DEYER SUN-10K-G,1,9.66,1.9138951209652984e-05,
UNO DM 3 3 TL PLUS,35 - UNO-DM-3.3-TL-PLUS,3,9.65,1.9119138630761003e-05,
RISEN SOLAR TECHNOLOGY,Risen Solar Technology,3,9.65,1.9119138630761003e-05,
JKM555N 72HL4 V,JKM555N-72HL4-V,2,9.65,1.9119138630761003e-05,
EGT 1600 LITE,EGT 1600 LITE,4,9.600000000000001,1.9020075736301102e-05,
NINGBO DEYE SAJ,NINGBO DEYE /// SAJ,1,9.6,1.90200757363011e-05,
M LAUDISIO JUNIOR ME HOYLMILE,M LAUDISIO JUNIOR - ME (HOYLMILE),1,9.6,1.90200757363011e-05,
ABB E HOYMILES,ABB e Hoymiles,2,9.6,1.90200757363011e-05,
NTELBRAS EGT 6000 PRO EGT 3600 PRO,NTELBRAS EGT 6000 PRO/ EGT 3600 PRO,1,9.6,1.90200757363011e-05,
GINLONG TECHNOLOGIES SOLIS1P5K 4G,GINLONG TECHNOLOGIES /SOLIS1P5K-4G,2,9.6,1.90200757363011e-05,
EMSZ 335P,EMSZ 335P,2,9.6,1.90200757363011e-05,
AP SYSTEMS AP SYSTEMS AP SYSTEMS,AP SYSTEMS | AP SYSTEMS | AP SYSTEMS,1,9.6,1.90200757363011e-05,
GROWATT 93 INTELBRAS,97 - GROWATT 93 - INTELBRAS,1,9.6,1.90200757363011e-05,
SOLIS E ABB,SOLIS E ABB,1,9.6,1.90200757363011e-05,
TSM DE09 08 400W,"TSM-DE09,08 400W",1,9.6,1.90200757363011e-05,
KRITT,KRITT,1,9.6,1.90200757363011e-05,
WEG DEYE PHB,WEG DEYE PHB,1,9.6,1.90200757363011e-05,
APSYSTEM QS1BR 220,APSYSTEM QS1BR 220,1,9.6,1.90200757363011e-05,
HIKU,HIKU,2,9.6,1.90200757363011e-05,
T SUM,T-SUM,1,9.6,1.90200757363011e-05,
AR SOLAR,ar solar,1,9.6,1.90200757363011e-05,
TUSN,TUSN,1,9.6,1.90200757363011e-05,
LR5 72HPH,LR5-72HPH,1,9.6,1.90200757363011e-05,
AUSXOL,AUSXOL,2,9.559999999999999,1.8940825420733176e-05,
HOMILLIS,homillis,4,9.559999999999999,1.8940825420733176e-05,
5KTML G2,5KTML-G2,1,9.55,1.8921012841841198e-05,
SOLPLANTSOLPLANT,SOLPLANTSOLPLANT,1,9.52,1.8861575105165257e-05,
GROXATT MIN 10000TL X,GROXATT MIN 10000TL-X,1,9.52,1.8861575105165257e-05,
PU560SPM101,PU560SPM101,1,9.52,1.8861575105165257e-05,
HELTE SPFAR,HELTE-SPFAR,2,9.52,1.8861575105165257e-05,
ORIZON R5 4K S2,ORIZON / R5-4K-S2,3,9.51,1.8841762526273275e-05,
ZHEJIANG HYXI,ZHEJIANG HYXI,2,9.51,1.8841762526273275e-05,
BELENERGY MINVDBE MO 220V,BELENERGY MINVDBE- MO-220V,2,9.5,1.8821949947381297e-05,
DYEE,DYEE,2,9.5,1.8821949947381297e-05,
REFUSOL ECOSOLYS,REFUSOL/ECOSOLYS,1,9.5,1.8821949947381297e-05,
DIGELS,DIGELS,2,9.5,1.8821949947381297e-05,
JUNKO,JUNKO,2,9.5,1.8821949947381297e-05,
TP7F72M 550,TP7F72M-550,1,9.5,1.8821949947381297e-05,
DH SOLAR,DH Solar,3,9.5,1.8821949947381297e-05,
ELESYS,ELESYS,2,9.5,1.8821949947381297e-05,
HOWMILES,HOWMILES,3,9.5,1.8821949947381297e-05,
SMA HAUWEI,SMA | HAUWEI,1,9.5,1.8821949947381297e-05,
SUNWAYS STT 10KTL,SUNWAYS/ STT-10KTL,2,9.48,1.8782324789597338e-05,
PHB3000D,PHB3000D,3,9.48,1.8782324789597338e-05,
BELENE,BELENE,1,9.45,1.8722887052921396e-05,
EPEVER,EPEVER,3,9.45,1.8722887052921396e-05,
ELTEK THEIA E B B POWER,ELTEK THEIA e B&B POWER,1,9.45,1.8722887052921396e-05,
SINENGY,SINENGY,2,9.440000000000001,1.870307447402942e-05,
SUNGROWSG5 0RS,SungrowSG5.0RS,2,9.440000000000001,1.870307447402942e-05,
SUN 5K SG04LP1 EU,1681 - SUN-5K-SG04LP1-EU,2,9.440000000000001,1.870307447402942e-05,
GROWATT 26 SOFAR SOLAR,19 - GROWATT/26 - SOFAR SOLAR,1,9.44,1.8703074474029415e-05,
AP SISTENS,AP SISTENS,3,9.4,1.8623824158461496e-05,
INTELBRASBELENERGY PLUS,INTELBRASBELENERGY PLUS,1,9.4,1.8623824158461496e-05,
FRONIUS E MICRO INVERSOR DEYE,Fronius e Micro Inversor Deye,1,9.4,1.8623824158461496e-05,
MIN1000TL X,MIN1000TL-X,1,9.4,1.8623824158461496e-05,
CLAMPER,CLAMPER,3,9.4,1.8623824158461496e-05,
CANADIAN SOLAR HOYMILES E DEYE,"Canadian Solar, Hoymiles e Deye",1,9.4,1.8623824158461496e-05,
SIW200H M050 W00,1991 - SIW200H M050 W00,2,9.4,1.8623824158461496e-05,
GROWATTONGRIDMIN,GROWATTONGRIDMIN,1,9.38,1.8584199000677536e-05,
SMART STRIG INVERTER,SMART STRIG INVERTER,1,9.38,1.8584199000677536e-05,
3 0,"3,0",4,9.370000000000001,1.8564386421785555e-05,
ZTROON,ZTROON,1,9.36,1.8544573842893573e-05,
41 60,"41,60",1,9.36,1.8544573842893573e-05,
SUN 6 6K G05 P1 EU AM2 498 SUN 3K G,1723 - SUN-6.6K-G05 P1-EU-AM2;498 - SUN-3K-G,1,9.36,1.8544573842893573e-05,
INVERSOR HYPONTEC MICRO INVERSOR,Inversor: HYPONTEC; Micro Inversor:,1,9.36,1.8544573842893573e-05,
HELIIUS,HELIIUS,1,9.36,1.8544573842893573e-05,
BENY BYM,BENY BYM,1,9.36,1.8544573842893573e-05,
HOYMILESFRONIUS,HOYMILESFRONIUS,1,9.36,1.8544573842893573e-05,
SOLPLANETINTELBRAS,SOLPLANETINTELBRAS,1,9.35,1.8524761264001592e-05,
RENCAC,RENCAC/,1,9.35,1.8524761264001592e-05,
MOSO B B SF5000TL,"MOSO, B&B SF5000TL",2,9.35,1.8524761264001592e-05,
SUN SUN 10K G,SUN SUN-10K-G,1,9.35,1.8524761264001592e-05,
RENO10K HC,RENO10K-HC,1,9.35,1.8524761264001592e-05,
ODA 545 36V MH,ODA\545-36V-MH,1,9.35,1.8524761264001592e-05,
OMNIKNEWENERGY,OmnikNewEnergy,1,9.35,1.8524761264001592e-05,
SOLPLANET SOLPLANET RENOVIGI,SOLPLANET/SOLPLANET/RENOVIGI,1,9.32,1.846532352732565e-05,
SUNWAY 10K,SUNWAY 10K,1,9.31,1.8445510948433673e-05,
HUAWEI ABB,HUAWEI /ABB,1,9.3,1.8425698369541694e-05,
MB TECH,MB TECH,4,9.3,1.8425698369541694e-05,
GROWATT 34 SOFAR,11 - GROWATT / 34 - SOFAR,1,9.3,1.8425698369541694e-05,
INTELBRAS SOFAR,Intelbras SOFAR,1,9.3,1.8425698369541694e-05,
DM610M10RT B72HSW,DM610M10RT-B72HSW,1,9.3,1.8425698369541694e-05,
9 3,"9,3",1,9.3,1.8425698369541694e-05,
SUN 72M HF 410W,SUN 72M-HF-410W,1,9.3,1.8425698369541694e-05,
RMS144 6 340P,RMS144-6-340P,1,9.3,1.8425698369541694e-05,
BEL ENEREGY,BEL ENEREGY,1,9.3,1.8425698369541694e-05,
SAJ SOLAR GOODWE SOLAR,SAJ SOLAR / GOODWE SOLAR,1,9.3,1.8425698369541694e-05,
1 INVERSOR SERRANA TOURIGA 3000 W EA3KSI 1 INVERSOR SERRANA TOURIGA 7000 W EA7KSI,1 inversor Serrana Touriga 3000 W (EA3KSi); 1 inversor Serrana Touriga 7000 W (EA7KSi),1,9.24,1.830682289618981e-05,
UNO DM 4 6 TL PLUS,UNO-DM-4.6-TL-PLUS,2,9.24,1.830682289618981e-05,
WEG MOD HUAWEI,WEG - MOD HUAWEI,1,9.24,1.830682289618981e-05,
NHHHH,nhhhh,1,9.24,1.830682289618981e-05,
RINOGOGI,RINOGOGI,1,9.24,1.830682289618981e-05,
ENHPASE,Enhpase,2,9.24,1.830682289618981e-05,
JKM440M 6TL4 V JKM440M 6TL4 V,JKM440M-6TL4-V | JKM440M-6TL4-V,1,9.24,1.830682289618981e-05,
B B POWER OMNIK,B&B POWER / OMNIK,1,9.24,1.830682289618981e-05,
KACO NEW ENERGY GMBH,Kaco New Energy GmbH,2,9.2,1.8227572580621886e-05,
SOLAR EDGE SOLAR,SOLAR EDGE SOLAR,1,9.2,1.8227572580621886e-05,
HN1,HN1,1,9.2,1.8227572580621886e-05,
EGT 12046X,EGT / 12046X,1,9.2,1.8227572580621886e-05,
RENOSOLA,RenoSola,2,9.2,1.8227572580621886e-05,
PHB4600 SS,PHB4600-SS,1,9.2,1.8227572580621886e-05,
RENOVIGI GROWATT RENO 5K PLUS MIN 5000TL X,RENOVIGI/GROWATT | RENO-5K PLUS/MIN 5000TL-X,1,9.2,1.8227572580621886e-05,
INVERSOR SHENZHEN MICRO INVERSOR,Inversor: Shenzhen ; Micro Inversor:,1,9.2,1.8227572580621886e-05,
EGT12046X,EGT12046X,2,9.2,1.8227572580621886e-05,
140 2022,140 2022,1,9.2,1.8227572580621886e-05,
OLAR EDGE,OLAR EDGE,1,9.2,1.8227572580621886e-05,
HIKU5 500,HiKu5 - 500,1,9.2,1.8227572580621886e-05,
CS3U 365MS,CS3U-365MS,2,9.18,1.8187947422837927e-05,
FOXESSWEG,FOXESSWEG,1,9.18,1.8187947422837927e-05,
DEYE DEYE RENOVIGI,DEYE / DEYE / RENOVIGI,1,9.16,1.8148322265053967e-05,
LEVEROS HYPONTEC,LEVEROS (HYPONTEC),2,9.16,1.8148322265053967e-05,
SI POLY,SI-POLY,2,9.16,1.8148322265053967e-05,
SAJ INTELBRAS,"SAJ, INTELBRAS",2,9.14,1.8108697107270004e-05,
SERIE ASWS,SERIE ASWS,1,9.12,1.8069071949486045e-05,
M2 2 25K S4 1104 R6 10K S3,1627 - M2-2.25K-S4;1104 - R6-10K-S3,1,9.12,1.8069071949486045e-05,
SAJR6 15K T2 32,SAJR6-15K-T2-32	,1,9.12,1.8069071949486045e-05,
INVERSOR LUX POWER MICRO INVERSOR,Inversor: Lux Power; Micro Inversor:,2,9.11,1.8049259370594063e-05,
SOLPLANT ASW 1100 S,SOLPLANT ASW-1100-S,1,9.1,1.802944679170208e-05,
SOLPI ANEI,SOLPI-ÁNEI,1,9.1,1.802944679170208e-05,
SOLPLASOLPLANET,SOLPLASOLPLANET,1,9.1,1.802944679170208e-05,
SOL PLANET ASW9100 S,SOL PLANET ASW9100-S,1,9.1,1.802944679170208e-05,
VSOLPLANET,VSOLPLANET,1,9.1,1.802944679170208e-05,
SOLPLENET ASW9100 S,SOLPLENET ASW9100-S,1,9.1,1.802944679170208e-05,
SOLFLANET,SOLFLANET,1,9.1,1.802944679170208e-05,
DEYE E SOLIS BELENERGY,DEYE E SOLIS (BELENERGY),1,9.1,1.802944679170208e-05,
RENCA,RENCA,2,9.1,1.802944679170208e-05,
ODA620 33VMHDRZ,ODA620-33VMHDRZ,1,9.1,1.802944679170208e-05,
NENAC,NENAC,1,9.1,1.802944679170208e-05,
LEAPTON LP182 199 M 66 MH 585W,LEAPTON LP182*199-M-66-MH-585W,1,9.1,1.802944679170208e-05,
DEYE 106 SOLIS,121 - DEYE 106 - SOLIS,1,9.08,1.7989821633918125e-05,
HUAWEI WEG SUN2000L 5KTL,HUAWEI/WEG/SUN2000L-5KTL,2,9.08,1.7989821633918125e-05,
BOLD ENERGY,BOLD ENERGY,2,9.05,1.7930383897242184e-05,
5000D NS,5000D-NS,2,9.05,1.7930383897242184e-05,
BELENERGYBEL,BelenergyBEL,1,9.02,1.787094616056624e-05,
PHB13KT DT,PHB13KT-DT,1,9.01,1.7851133581674262e-05,
1 8,"1,8",1,9.0,1.7831321002782284e-05,
140DE21 03 2022,140DE21-03-2022,1,9.0,1.7831321002782284e-05,
POWERDOR,Powerdor,1,9.0,1.7831321002782284e-05,
SSUNGROW,SSUNGROW,1,9.0,1.7831321002782284e-05,
9KTLM,9KTLM,1,9.0,1.7831321002782284e-05,
FRONIUS E WEG,FRONIUS E WEG,1,9.0,1.7831321002782284e-05,
SIW300H M040 SUN2000L 4KTL E SIW300H M050,SIW300H M040 / SUN2000L-4KTL e SIW300H M050,1,9.0,1.7831321002782284e-05,
SIW300H M040 E SIW300H M050,SIW300H M040 e SIW300H M050,1,9.0,1.7831321002782284e-05,
HOYMILES DEYE BELENERGY,HOYMILES+DEYE+BELENERGY,1,9.0,1.7831321002782284e-05,
SIW300H M050 SUN2000L 5KTL SIW300H M040 SUN2000L 4KTL,SIW300H M050 (SUN2000L-5KTL) & SIW300H M040 (SUN2000L-4KTL),1,9.0,1.7831321002782284e-05,
9000TL3 S,9000TL3-S,1,9.0,1.7831321002782284e-05,
9000,9000,1,9.0,1.7831321002782284e-05,
HOYMILES HOYMILES WEG WEG,Hoymiles Hoymiles  WEG WEG,1,9.0,1.7831321002782284e-05,
HOYMILES HUAWEI HOYMILES,HOYMILES/ HUAWEI/ HOYMILES,1,9.0,1.7831321002782284e-05,
BS 6K G BS 3K G,BS-6K-G; BS-3K-G,1,9.0,1.7831321002782284e-05,
SUN 3K G 754 SUN 6K G,498 - SUN-3K-G;754 - SUN-6K-G,1,9.0,1.7831321002782284e-05,
G E SOLAR,G.E SOLAR,1,9.0,1.7831321002782284e-05,
WDC SOLAR BEL ENERGY SOLAR,WDC SOLAR|BEL ENERGY SOLAR,1,9.0,1.7831321002782284e-05,
WEG 29 HUAWEI,WEG / 29 - HUAWEI,1,9.0,1.7831321002782284e-05,
JKM 450,JKM 450,2,9.0,1.7831321002782284e-05,
LONGI GREEN ENERGY TECHNOLOGY CO LTD,LONGI Green Energy Technology Co. Ltd.,3,9.0,1.7831321002782284e-05,
RENEVIG,RENEVIG,2,9.0,1.7831321002782284e-05,
SATSUN,SATSUN,1,9.0,1.7831321002782284e-05,
DS3D 2000 SIW200M030,DS3D 2000 / SIW200M030,1,9.0,1.7831321002782284e-05,
BYD WEG GOODWE,BYD/WEG/GOODWE,1,9.0,1.7831321002782284e-05,
ASTRONERGY CHSM6612P 345,Astronergy-CHSM6612P-345,2,9.0,1.7831321002782284e-05,
SIW300 M030 W00,2001 - SIW300 M030 W00,3,9.0,1.7831321002782284e-05,
PINOTAGE,Pinotage,3,9.0,1.7831321002782284e-05,
ASTRONERG,ASTRONERG,1,9.0,1.7831321002782284e-05,
LONG1,LONG1,1,9.0,1.7831321002782284e-05,
DEYESOLIS,DEYESOLIS,1,9.0,1.7831321002782284e-05,
RENO RENO 3K HC,RENO / RENO-3K-HC,3,9.0,1.7831321002782284e-05,
NTELBRAS EGT 4600 PRO,NTELBRAS EGT 4600 PRO,2,9.0,1.7831321002782284e-05,
ELGIN BEDIN SOLAR,"ELGIN, BEDIN SOLAR",1,9.0,1.7831321002782284e-05,
GROVVATT,GROVVATT,1,9.0,1.7831321002782284e-05,
HEXING,Hexing,3,9.0,1.7831321002782284e-05,
WDC 3KTL G2,WDC 3KTL-G2,3,9.0,1.7831321002782284e-05,
HMS18004T,HMS18004T,1,9.0,1.7831321002782284e-05,
ATACADO SOLAR,Atacado Solar,1,9.0,1.7831321002782284e-05,
SOLAR INVERTER SIW300H M040,Solar inverter SIW300H M040,2,9.0,1.7831321002782284e-05,
SG9 0RS TRINA SOLAR,SG9.0RS - TRINA SOLAR,1,9.0,1.7831321002782284e-05,
SOFARSOLARSOFAR4KTLM,SOFARSOLARSOFAR4KTLM,2,9.0,1.7831321002782284e-05,
ECORI ENERGY,ecori energy,1,9.0,1.7831321002782284e-05,
GROVAT,grovat,2,9.0,1.7831321002782284e-05,
OMNIK SERRANA,OMNIK / SERRANA,1,9.0,1.7831321002782284e-05,
DHM72L9 450,501 - DHM72L9-450,1,9.0,1.7831321002782284e-05,
KECHUA,KECHUA,1,9.0,1.7831321002782284e-05,
SOF AR SOLAR,Sof ar Solar,1,9.0,1.7831321002782284e-05,
TALESUN TP6L72M 445W,TALESUN TP6L72M-445W,1,9.0,1.7831321002782284e-05,
ELGINPHB,ELGINPHB,1,9.0,1.7831321002782284e-05,
S3000 G2,1417 - S3000-G2,3,9.0,1.7831321002782284e-05,
HIKU 455,HiKu-455,2,9.0,1.7831321002782284e-05,
TECH POWER WEG HUAWEI,TECH POWER/ WEG/HUAWEI,1,9.0,1.7831321002782284e-05,
SOALREDGE,SOALREDGE|,2,9.0,1.7831321002782284e-05,
SOLPLA NET,SOLPLA NET,2,9.0,1.7831321002782284e-05,
CHINTCPS,CHINTCPS,1,9.0,1.7831321002782284e-05,
2 PHB 1 REFUSOL,(2)PHB (1)REFUSOL,1,9.0,1.7831321002782284e-05,
CKW TRADING,ckw trading,1,9.0,1.7831321002782284e-05,
INTELBRASDEYEDEYE,INTELBRASDeyeDeye,3,9.0,1.7831321002782284e-05,
SMA SUUNY BOY,SMA SUUNY BOY,2,9.0,1.7831321002782284e-05,
MODELO1 MODELO2,modelo1/modelo2,1,9.0,1.7831321002782284e-05,
HOLMES,HOLMES|,1,9.0,1.7831321002782284e-05,
ERA SOLAR ERA SOLAR ERA SOLAR ERA SOLAR,ERA SOLAR | ERA SOLAR | ERA SOLAR | ERA SOLAR,1,9.0,1.7831321002782284e-05,
6 X HOYMILLES,6 X HOYMILLES,1,9.0,1.7831321002782284e-05,
SOLPLANET FRONIUS SOLAR,SOLPLANET/FRONIUS SOLAR,1,9.0,1.7831321002782284e-05,
35,35,1,9.0,1.7831321002782284e-05,
1X SIW300H 1X SIW300H,1x SIW300H + 1x SIW300H,1,9.0,1.7831321002782284e-05,
GROWATTG 8 00KW E 5 00KW,"GROWATTG 8,00KW E 5,00KW",1,9.0,1.7831321002782284e-05,
DEYE TSUN TSUNESS,DEYE/TSUN/TSUNESS,1,9.0,1.7831321002782284e-05,
INTELBRAS S A GROWATT,INTELBRAS S/A / GROWATT,1,9.0,1.7831321002782284e-05,
S O L P L A N E T,S O L P L A N E T,2,9.0,1.7831321002782284e-05,
430,430,2,9.0,1.7831321002782284e-05,
ILUMISOL SOLAR,ILUMISOL SOLAR,2,9.0,1.7831321002782284e-05,
5000TL X 1739 S6 GR1P4K S,410 - 5000TL-X;1739 - S6-GR1P4K-S,1,9.0,1.7831321002782284e-05,
SOFAR SOLAR SOLIS GROWATT,SOFAR SOLAR; SOLIS; GROWATT,1,9.0,1.7831321002782284e-05,
SOFAR3,SOFAR3,2,9.0,1.7831321002782284e-05,
LIVOLTEK WEG,LIVOLTEK + WEG,1,9.0,1.7831321002782284e-05,
APSYSTEMSSOFAR,APSYSTEMSSOFAR,1,9.0,1.7831321002782284e-05,
004132 2024,004132/2024,1,9.0,1.7831321002782284e-05,
GROWATTRENOVIGI,GROWATTRENOVIGI,1,9.0,1.7831321002782284e-05,
BS 3K 1762 BS 6K,1801 - BS-3K;1762 - BS-6K,1,9.0,1.7831321002782284e-05,
FEXESS,FEXESS,1,9.0,1.7831321002782284e-05,
TSSUNESS,TSSUNESS,1,9.0,1.7831321002782284e-05,
HUAWEI WEG SUN2000L 3KTL SIW300H M030,huawei-weg / sun2000l-3ktl(siw300h m030),3,9.0,1.7831321002782284e-05,
SMA SUNNY BOY 3 0,SMA SUNNY BOY 3.0,3,9.0,1.7831321002782284e-05,
HUAWEI WEG SIW300H M030 SUN2000 5KTL,HUAWEI / WEG SIW300H M030 (SUN2000-5KTL) +,1,9.0,1.7831321002782284e-05,
1X GROWATT 3X DEYE,1x (GROWATT) + 3x (DEYE) ,1,9.0,1.7831321002782284e-05,
WEWG,WEWG,1,9.0,1.7831321002782284e-05,
ORIZON ORI PLUS 3K M,ORIZON - ORI PLUS 3K-M,3,9.0,1.7831321002782284e-05,
AP SYSTEMSHOYMILES,AP SYSTEMSHOYMILES,1,9.0,1.7831321002782284e-05,
LEVEROS HPK 3000,LEVEROS HPK-3000,2,9.0,1.7831321002782284e-05,
DEYE MONO 220V SOLPLANET,DEYE MONO 220V SOLPLANET,1,9.0,1.7831321002782284e-05,
BEDINSOAR,BEDINSOAR,2,9.0,1.7831321002782284e-05,
SOLI S,SOLI S,1,9.0,1.7831321002782284e-05,
SL320TU 36P,SL320TU-36P,1,9.0,1.7831321002782284e-05,
