ano_mes,ano,faixa_potencia,marca,soma_kw,qtd_instalacoes,kw_medio_instalacao
2020-12,2020,20–75 kW,OSDA,804.83,23,34.99260869565217
2020-12,2020,20–75 kW,Outros,6032.85,131,46.05229007633588
2020-12,2020,20–75 kW,Phono Solar,77.26,2,38.63
2020-12,2020,20–75 kW,RenePV,50.0,1,50.0
2020-12,2020,20–75 kW,Renovigi,160.07999999999998,4,40.019999999999996
2020-12,2020,20–75 kW,Resun,175.0,3,58.333333333333336
2020-12,2020,20–75 kW,Risen Energy,9905.12,244,40.59475409836066
2020-12,2020,20–75 kW,Ronma Solar,790.93,23,34.388260869565215
2020-12,2020,20–75 kW,Seraphim,645.0,11,58.63636363636363
2020-12,2020,20–75 kW,Sine Energy,28.86,1,28.86
2020-12,2020,20–75 kW,Sunergy,264.6,6,44.1
2020-12,2020,20–75 kW,Sunova,746.2,18,41.455555555555556
2020-12,2020,20–75 kW,Suntech,113.12,3,37.70666666666667
2020-12,2020,20–75 kW,TW Solar,33.0,1,33.0
2020-12,2020,20–75 kW,Talesun,277.6,8,34.7
2020-12,2020,20–75 kW,Trina Solar,14243.63,324,43.96182098765432
2020-12,2020,20–75 kW,Tsun,21.12,1,21.12
2020-12,2020,20–75 kW,Ulica Solar,326.37,8,40.79625
2020-12,2020,20–75 kW,WEG,96.0,2,48.0
2020-12,2020,20–75 kW,Yingli Solar,400.0,9,44.44444444444444
2020-12,2020,20–75 kW,ZN SHINE,66.0,2,33.0
2020-12,2020,20–75 kW,ZNShine Solar,788.38,20,39.419
2020-12,2020,75–300 kW,Astronergy,330.0,2,165.0
2020-12,2020,75–300 kW,BYD,1720.3600000000001,14,122.88285714285715
2020-12,2020,75–300 kW,Canadian Solar,5380.35,34,158.24558823529412
2020-12,2020,75–300 kW,DAH Solar,240.0,2,120.0
2020-12,2020,75–300 kW,Era Solar,485.56,3,161.85333333333332
2020-12,2020,75–300 kW,GCL System,275.0,2,137.5
2020-12,2020,75–300 kW,JA Solar,830.5,6,138.41666666666666
2020-12,2020,75–300 kW,Jinko Solar,205.0,2,102.5
2020-12,2020,75–300 kW,KOMECO,120.0,1,120.0
2020-12,2020,75–300 kW,Kript,135.0,1,135.0
2020-12,2020,75–300 kW,LONGi Solar,502.3,4,125.575
2020-12,2020,75–300 kW,Não informado,434.0,3,144.66666666666666
2020-12,2020,75–300 kW,OSDA,110.0,1,110.0
2020-12,2020,75–300 kW,Outros,1046.4,8,130.8
2020-12,2020,75–300 kW,Renovigi,260.0,2,130.0
2020-12,2020,75–300 kW,Risen Energy,2710.38,18,150.57666666666668
2020-12,2020,75–300 kW,Seraphim,110.0,1,110.0
2020-12,2020,75–300 kW,Sunergy,240.0,2,120.0
2020-12,2020,75–300 kW,Talesun,110.0,1,110.0
2020-12,2020,75–300 kW,Trina Solar,7139.02,50,142.78040000000001
2020-12,2020,75–300 kW,ZNShine Solar,242.5,2,121.25
2020-12,2020,300 kW–1 MW,Canadian Solar,11450.0,12,954.1666666666666
2020-12,2020,300 kW–1 MW,GCL System,336.0,1,336.0
2020-12,2020,300 kW–1 MW,JA Solar,1000.0,1,1000.0
2020-12,2020,300 kW–1 MW,LONGi Solar,1770.0,3,590.0
2020-12,2020,300 kW–1 MW,Não informado,420.0,1,420.0
2020-12,2020,300 kW–1 MW,Outros,1410.0,2,705.0
2020-12,2020,300 kW–1 MW,Risen Energy,502.0,1,502.0
2020-12,2020,300 kW–1 MW,Trina Solar,2670.0,6,445.0
2020-12,2020,1–5 MW,BYD,6700.0,2,3350.0
2020-12,2020,1–5 MW,Canadian Solar,5000.0,2,2500.0
2020-12,2020,1–5 MW,Outros,5000.0,1,5000.0
2020-12,2020,1–5 MW,Suntech,5280.0,5,1056.0
2020-12,2020,1–5 MW,Trina Solar,4900.0,1,4900.0
2021-01,2021,≤10 kW,AE Solar,121.65,24,5.0687500000000005
2021-01,2021,≤10 kW,AXITEC,70.98,12,5.915
2021-01,2021,≤10 kW,Amerisolar,1015.21,361,2.8122160664819944
2021-01,2021,≤10 kW,Astronergy,1051.71,222,4.737432432432432
2021-01,2021,≤10 kW,BYD,15100.960000000001,3115,4.847820224719102
2021-01,2021,≤10 kW,Balfar Solar,230.8,40,5.7700000000000005
2021-01,2021,≤10 kW,Bedin Solar,281.21,55,5.11290909090909
2021-01,2021,≤10 kW,Bel Energy,703.23,141,4.987446808510638
2021-01,2021,≤10 kW,Canadian Solar,14914.88,2999,4.973284428142714
2021-01,2021,≤10 kW,Chint Solar,28.23,6,4.705
2021-01,2021,≤10 kW,DAH Solar,3583.52,811,4.418643649815043
2021-01,2021,≤10 kW,Deye,2.6,1,2.6
2021-01,2021,≤10 kW,Elgin,560.64,108,5.191111111111111
2021-01,2021,≤10 kW,Empalux,263.57,53,4.973018867924528
2021-01,2021,≤10 kW,Era Solar,524.87,107,4.905327102803739
2021-01,2021,≤10 kW,GCL System,412.2,80,5.1525
2021-01,2021,≤10 kW,GLOBO BRASIL,47.1,8,5.8875
2021-01,2021,≤10 kW,Growatt,36.82,7,5.26
2021-01,2021,≤10 kW,HT SAAE,16.2,3,5.3999999999999995
2021-01,2021,≤10 kW,Hanersun,12.89,3,4.296666666666667
2021-01,2021,≤10 kW,Hanwha Q Cells,436.85,84,5.2005952380952385
2021-01,2021,≤10 kW,Helius Energy,279.06,57,4.895789473684211
2021-01,2021,≤10 kW,Honor Solar,7.94,2,3.97
2021-01,2021,≤10 kW,Huawei,7.0,1,7.0
2021-01,2021,≤10 kW,Intelbras,2314.98,452,5.121637168141593
2021-01,2021,≤10 kW,JA Solar,1557.67,296,5.262398648648649
2021-01,2021,≤10 kW,JNG,11.5,3,3.8333333333333335
2021-01,2021,≤10 kW,Jinko Solar,6570.16,1249,5.2603362690152125
2021-01,2021,≤10 kW,KOMECO,50.49,13,3.883846153846154
2021-01,2021,≤10 kW,Kript,879.62,178,4.941685393258427
2021-01,2021,≤10 kW,LONGi Solar,472.45,88,5.3687499999999995
2021-01,2021,≤10 kW,Luxen Solar,299.0,67,4.462686567164179
2021-01,2021,≤10 kW,MINASOL,54.35,12,4.529166666666667
2021-01,2021,≤10 kW,Não informado,1814.79,339,5.353362831858407
2021-01,2021,≤10 kW,ODEX,3.0,1,3.0
2021-01,2021,≤10 kW,OSDA,1732.59,355,4.880535211267605
2021-01,2021,≤10 kW,Outros,5468.1,1114,4.908527827648115
2021-01,2021,≤10 kW,Phono Solar,17.8,5,3.56
2021-01,2021,≤10 kW,Pulling Energy,10.0,2,5.0
2021-01,2021,≤10 kW,ReneSola,140.95,35,4.027142857142857
2021-01,2021,≤10 kW,Renovigi,1164.89,278,4.190251798561151
2021-01,2021,≤10 kW,Resun,125.98,26,4.845384615384615
2021-01,2021,≤10 kW,Risen Energy,11827.18,2342,5.050034158838599
2021-01,2021,≤10 kW,Ronma Solar,467.62,88,5.313863636363636
2021-01,2021,≤10 kW,SAJ,8.0,2,4.0
2021-01,2021,≤10 kW,Sengi Solar,17.59,4,4.3975
2021-01,2021,≤10 kW,Seraphim,100.12,20,5.006
2021-01,2021,≤10 kW,Sine Energy,8.0,2,4.0
2021-01,2021,≤10 kW,Solis (Ginlong),9.0,2,4.5
2021-01,2021,≤10 kW,Sunergy,626.21,131,4.780229007633588
2021-01,2021,≤10 kW,Sunova,1368.08,307,4.45628664495114
2021-01,2021,≤10 kW,Suntech,104.56,24,4.3566666666666665
2021-01,2021,≤10 kW,Talesun,738.55,150,4.923666666666667
2021-01,2021,≤10 kW,Trina Solar,9693.53,1824,5.314435307017544
2021-01,2021,≤10 kW,Tsun,44.0,5,8.8
2021-01,2021,≤10 kW,Ulica Solar,875.29,183,4.783005464480874
2021-01,2021,≤10 kW,WEG,16.28,3,5.426666666666667
2021-01,2021,≤10 kW,Yingli Solar,329.12,76,4.330526315789474
2021-01,2021,≤10 kW,ZN SHINE,14.58,4,3.645
2021-01,2021,≤10 kW,ZNShine Solar,618.48,119,5.197310924369748
2021-01,2021,10–20 kW,AE Solar,138.87,8,17.35875
2021-01,2021,10–20 kW,AXITEC,77.01,5,15.402000000000001
2021-01,2021,10–20 kW,Amerisolar,423.69,28,15.131785714285714
2021-01,2021,10–20 kW,Astronergy,357.62,24,14.900833333333333
2021-01,2021,10–20 kW,BYD,4674.67,313,14.935047923322683
2021-01,2021,10–20 kW,Balfar Solar,136.06,11,12.36909090909091
2021-01,2021,10–20 kW,Bedin Solar,52.0,3,17.333333333333332
2021-01,2021,10–20 kW,Bel Energy,127.16,9,14.128888888888888
2021-01,2021,10–20 kW,Canadian Solar,6442.87,418,15.413564593301436
2021-01,2021,10–20 kW,DAH Solar,1227.75,88,13.951704545454545
2021-01,2021,10–20 kW,Elgin,78.24,5,15.648
2021-01,2021,10–20 kW,Empalux,55.8,3,18.599999999999998
2021-01,2021,10–20 kW,Era Solar,184.67,13,14.205384615384615
2021-01,2021,10–20 kW,GCL System,177.0,12,14.75
